DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y97,M,TR,2020,930,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y98,F,TR,2020,2231,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y98,M,TR,2020,585,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y99,F,TR,2020,1713,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y99,M,TR,2020,350,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,F,TR,2000,714503,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,F,TR,2010,582481,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,F,TR,2020,561728,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,M,TR,2000,745503,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,M,TR,2010,618154,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_LT1,M,TR,2020,590498,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,F,TR,2000,602530,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,F,TR,2010,50365,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,F,TR,2020,4861,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,M,TR,2000,443525,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,M,TR,2010,16465,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y_OPEN,M,TR,2020,706,
