DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y47,F,TR,1966,41937,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y47,F,TR,1980,170437,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y47,F,TR,2020,552878,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y47,M,TR,1966,60300,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y47,M,TR,1980,240408,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y47,M,TR,2020,554954,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y48,F,TR,1966,63046,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y48,F,TR,1980,189956,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y48,F,TR,2020,520992,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y48,M,TR,1966,75325,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y48,M,TR,1980,225546,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y48,M,TR,2020,525072,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y49,F,TR,1966,39708,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y49,F,TR,1980,116984,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y49,F,TR,2020,505518,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y49,M,TR,1966,60114,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y49,M,TR,1980,161381,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y49,M,TR,2020,513825,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y5,F,TR,1966,528224,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y5,F,TR,1980,598401,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y5,F,TR,2020,656697,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y5,M,TR,1966,554027,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y5,M,TR,1980,638941,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y5,M,TR,2020,692892,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y50,F,TR,1966,340060,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y50,F,TR,1980,371142,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y50,F,TR,2020,486045,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y50,M,TR,1966,230125,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y50,M,TR,1980,262277,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y50,M,TR,2020,500892,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y51,F,TR,1966,48536,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y51,F,TR,1980,104435,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y51,F,TR,2020,445851,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y51,M,TR,1966,82334,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y51,M,TR,1980,142509,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y51,M,TR,2020,467759,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y52,F,TR,1966,64718,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y52,F,TR,1980,139122,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y52,F,TR,2020,389478,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y52,M,TR,1966,97204,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y52,M,TR,1980,159852,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y52,M,TR,2020,407560,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y53,F,TR,1966,56531,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y53,F,TR,1980,122646,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y53,F,TR,2020,439710,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y53,M,TR,1966,81990,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y53,M,TR,1980,150354,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y53,M,TR,2020,447815,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y54,F,TR,1966,54017,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y54,F,TR,1980,117214,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y54,F,TR,2020,546712,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y54,M,TR,1966,74132,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y54,M,TR,1980,138367,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y54,M,TR,2020,543551,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y55,F,TR,1966,218812,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y55,F,TR,1980,231209,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y55,F,TR,2020,512779,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y55,M,TR,1966,181938,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y55,M,TR,1980,188890,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y55,M,TR,2020,504407,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y56,F,TR,1966,58113,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y56,F,TR,1980,101385,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y56,F,TR,2020,443145,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y56,M,TR,1966,82513,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y56,M,TR,1980,125917,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y56,M,TR,2020,440421,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y57,F,TR,1966,45917,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y57,F,TR,1980,76241,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y57,F,TR,2020,433638,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y57,M,TR,1966,69680,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y57,M,TR,1980,96372,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y57,M,TR,2020,428965,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y58,F,TR,1966,55711,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y58,F,TR,1980,88039,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y58,F,TR,2020,377783,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y58,M,TR,1966,68952,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y58,M,TR,1980,100648,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y58,M,TR,2020,375196,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y59,F,TR,1966,33002,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y59,F,TR,1980,53514,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y59,F,TR,2020,444198,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y59,M,TR,1966,46357,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y59,M,TR,1980,74293,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y59,M,TR,2020,429465,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y6,F,TR,1966,463989,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y6,F,TR,1980,558217,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y6,F,TR,2020,631037,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y6,M,TR,1966,480855,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y6,M,TR,1980,582701,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y6,M,TR,2020,666348,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y60,F,TR,1966,332319,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y60,F,TR,1980,210296,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y60,F,TR,2020,396727,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y60,M,TR,1966,215615,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y60,M,TR,1980,138024,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y60,M,TR,2020,393670,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y61,F,TR,1966,39498,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y61,F,TR,1980,42435,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y61,F,TR,2020,334740,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y61,M,TR,1966,60677,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y61,M,TR,1980,57158,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y61,M,TR,2020,330011,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y62,F,TR,1966,46524,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y62,F,TR,1980,47843,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y62,F,TR,2020,297996,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y62,M,TR,1966,64248,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y62,M,TR,1980,55169,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y62,M,TR,2020,291980,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y63,F,TR,1966,43626,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y63,F,TR,1980,56098,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y63,F,TR,2020,348488,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y63,M,TR,1966,60972,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y63,M,TR,1980,59355,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y63,M,TR,2020,346932,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y64,F,TR,1966,35215,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y64,F,TR,1980,54619,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y64,F,TR,2020,422318,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y64,M,TR,1966,46965,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y64,M,TR,1980,61793,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y64,M,TR,2020,391907,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y65,F,TR,1966,169136,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y65,F,TR,1980,180619,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y65,F,TR,2020,344329,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y65,M,TR,1966,130638,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y65,M,TR,1980,125744,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y65,M,TR,2020,314165,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y66,F,TR,1966,30220,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y66,F,TR,1980,74800,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y66,F,TR,2020,294038,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y66,M,TR,1966,44138,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y66,M,TR,1980,83738,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y66,M,TR,2020,270793,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y67,F,TR,1966,27841,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y67,F,TR,1980,70123,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y67,F,TR,2020,271974,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y67,M,TR,1966,35789,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y67,M,TR,1980,75754,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y67,M,TR,2020,252730,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y68,F,TR,1966,29608,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y68,F,TR,1980,72134,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y68,F,TR,2020,225819,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y68,M,TR,1966,31682,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y68,M,TR,1980,70066,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y68,M,TR,2020,205967,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y69,F,TR,1966,17763,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y69,F,TR,1980,46361,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y69,F,TR,2020,285141,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y69,M,TR,1966,21311,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y69,M,TR,1980,53827,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y69,M,TR,2020,257716,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y7,F,TR,1966,453919,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y7,F,TR,1980,592488,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y7,F,TR,2020,631203,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y7,M,TR,1966,499031,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y7,M,TR,1980,631832,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y7,M,TR,2020,664619,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y70,F,TR,1966,158962,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y70,F,TR,1980,179344,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y70,F,TR,2020,278591,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y70,M,TR,1966,87455,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y70,M,TR,1980,108891,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y70,M,TR,2020,235528,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y71,F,TR,1966,18847,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y71,F,TR,1980,38183,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y71,F,TR,2020,238605,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y71,M,TR,1966,21196,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y71,M,TR,1980,42947,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y71,M,TR,2020,191139,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y72,F,TR,1966,20403,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y72,F,TR,1980,44556,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y72,F,TR,2020,213922,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y72,M,TR,1966,19947,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y72,M,TR,1980,47580,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y72,M,TR,2020,170120,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y73,F,TR,1966,14810,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y73,F,TR,1980,33174,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y73,F,TR,2020,180955,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y73,M,TR,1966,15422,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y73,M,TR,1980,35267,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y73,M,TR,2020,148158,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y74,F,TR,1966,11443,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y74,F,TR,1980,28452,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y74,F,TR,2020,196990,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y74,M,TR,1966,11369,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y74,M,TR,1980,27064,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y74,M,TR,2020,162905,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y75,F,TR,1966,58769,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y75,F,TR,1980,79836,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y75,F,TR,2020,173473,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y75,M,TR,1966,30906,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y75,M,TR,1980,48182,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y75,M,TR,2020,136090,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y76,F,TR,1966,12763,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y76,F,TR,1980,34393,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y76,F,TR,2020,151638,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y76,M,TR,1966,11448,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y76,M,TR,1980,36527,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y76,M,TR,2020,115165,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y77,F,TR,1966,7438,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y77,F,TR,1980,23025,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y77,F,TR,2020,155813,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y77,M,TR,1966,7233,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y77,M,TR,1980,27002,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y77,M,TR,2020,117926,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y78,F,TR,1966,11214,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y78,F,TR,1980,28216,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y78,F,TR,2020,126752,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y78,M,TR,1966,8957,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y78,M,TR,1980,27523,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y78,M,TR,2020,94104,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y79,F,TR,1966,5331,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y79,F,TR,1980,19109,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y79,F,TR,2020,139928,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y79,M,TR,1966,4923,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y79,M,TR,1980,20411,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y79,M,TR,2020,97410,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y8,F,TR,1966,472061,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y8,F,TR,1980,617832,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y8,F,TR,2020,609683,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y8,M,TR,1966,499974,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y8,M,TR,1980,644914,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y8,M,TR,2020,643084,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y80,F,TR,1966,58122,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y80,F,TR,1980,70675,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y80,F,TR,2020,121948,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y80,M,TR,1966,26550,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y80,M,TR,1980,40637,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y80,M,TR,2020,85122,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y81,F,TR,1966,6420,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y81,F,TR,1980,14544,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y81,F,TR,2020,115197,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y81,M,TR,1966,4885,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y81,M,TR,1980,13735,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y81,M,TR,2020,78814,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y82,F,TR,1966,6736,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y82,F,TR,1980,12826,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y82,F,TR,2020,99300,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y82,M,TR,1966,4673,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y82,M,TR,1980,11292,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y82,M,TR,2020,66059,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y83,F,TR,1966,4216,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y83,F,TR,1980,10480,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y83,F,TR,2020,86445,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y83,M,TR,1966,3147,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y83,M,TR,1980,8124,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y83,M,TR,2020,53132,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y84,F,TR,1966,3239,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y84,F,TR,1980,9064,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y84,F,TR,2020,71108,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y84,M,TR,1966,2366,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y84,M,TR,1980,6426,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y84,M,TR,2020,40605,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y85,F,TR,2020,70509,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y85,M,TR,2020,51451,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y86,F,TR,2020,77657,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y86,M,TR,2020,57785,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y87,F,TR,2020,63743,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y87,M,TR,2020,38235,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y88,F,TR,2020,47098,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y88,M,TR,2020,25077,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y89,F,TR,2020,45465,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y89,M,TR,2020,20390,
ESTAT:DEMO_PJAN(1.0),24/03/22 23:00:00,A,NR,Y9,F,TR,1966,330848,
